Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/05/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Indonesia,IDN,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.56,,,,,,,,,,,,
Indonesia,IDN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.396,2.585,2.629,3.889,4.04,4.224,4.095,5.046,6.035,5.686,5.307,5.886,5.712,6.242,6.768,6.584,6.947,6.663,5.744,5.128,4.895,4.275,4.382,4.153,4.563,4.568,3.971,4.523,3.748,4.565,4.272,3.893
Indonesia,IDN,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,28.08,29.01,29.81,29.38,29.85,31.06,31.52,31.42,31.86,30.42,30.03,28.15,27.67,26.65,25.9,22.95,22.89,22.35,22.92,22.48,21.45,21.74,20.55,21.8,22.45,22.34
Indonesia,IDN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,132.88,106.22,106.22,106.22,,,
Indonesia,IDN,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,0.9,,,,,,,
Indonesia,IDN,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,1.9,,,,,,,
Indonesia,IDN,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,,,,,,22.1,,,,,,,
Indonesia,IDN,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,,,,,,21,,,,,,,
Indonesia,IDN,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,,,,,,32,,,,,,,
Indonesia,IDN,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.74,253.74,253.74,253.74,253.74,211.0714,,,
Indonesia,IDN,Time to obtain an electrical connection (days),IC.ELC.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,,,,,,6,,,,,,,
Indonesia,IDN,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,7,8,8,,,
Indonesia,IDN,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,,,
Indonesia,IDN,"Human capital index (HCI), upper bound (scale 0-1)",HD.HCI.OVRL.UB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505800843,,,,,,,0.548,0.549029231,,0.54993844,,
Indonesia,IDN,"Human capital index (HCI), lower bound (scale 0-1)",HD.HCI.OVRL.LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48659122,,,,,,,0.521,0.526594579,,0.53001821,,
Indonesia,IDN,Government Effectiveness: Standard Error,GE.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168259218,,0.205459833,,0.203009099,,0.178853601,0.186418593,0.191018686,0.175298274,0.177058667,0.197845459,0.211525127,0.203161284,0.208414212,0.205612734,0.202669933,0.199951023,0.208084658,0.208958626,0.200903714,0.201371759,0.209266901,0.215857267,0.233800769,0.229824767,
Indonesia,IDN,Government Effectiveness: Number of Sources,GE.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,5,,6,6,7,8,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8,8,
Indonesia,IDN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,10.42944785,11.31282021,13.23309675,13.27269132,12.91807561,12.27203627,12.4021806,13.26759385,13.54363559,13.75608492,13.55969721,13.37899742,12.58402753,13.64958911,14.65295053,11.89021679,11.23466625,11.57881074,12.721041,11.23762476,11.71020203,10.7096397,9.98483333,9.711029867,10.36280813,12.91961807,13.4296657,16.32916613,,,15.71344559,16.25792782,16.85393655,,,,18.44856509,15.3672984,14.01209717,15.0246574,15.61346492,15.37501988,15.9053659,14.50131829,14.87298421,14.2990291,14.81909636,14.49468875,16.54574418,15.5146115,
Indonesia,IDN,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,3.571428571,3.795811518,2.470007057,2.324195471,4.554554555,5.27218174,8.436724566,9.837608849,6.515028432,6.243272336,8.409596834,12.11967546,13.61935189,12.52223683,16.80420604,23.14534061,27.57907924,24.89410063,20.21943574,17.84820031,17.69690796,17.96261375,19.82234567,16.15388101,11.64362464,13.33926869,24.35754103,23.89504224,,,28.33716651,19.96158839,16.14880079,,,,9.677544082,10.8856071,9.189038572,7.925647367,7.472141896,7.701264546,7.919117521,9.326257068,9.906627922,11.14053121,11.73045987,11.98910405,12.29627777,12.97558941,
Indonesia,IDN,Goods and services expense (current LCU),GC.XPN.GSRV.CN,,,,,,,,,,,,,1.38E+11,1.76E+11,3.45E+11,6.09E+11,6.79E+11,5.94E+11,6.42E+11,8.94E+11,1.14E+12,1.42E+12,1.59E+12,1.66E+12,1.86E+12,2.07E+12,2.06E+12,2.08E+12,2.34E+12,2.66E+12,2.85E+12,3.69E+12,4.23E+12,4.45E+12,7.74E+12,9.40E+12,1.07E+13,1.54E+13,1.87E+13,2.05E+13,,,2.61E+13,3.00E+13,2.96E+13,,,,5.59E+13,8.07E+13,9.76E+13,1.24E+14,1.40E+14,1.55E+14,1.67E+14,2.01E+14,2.36E+14,2.85E+14,2.85E+14,2.51E+14,2.94E+14,3.76E+14,
Indonesia,IDN,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,,,,,,,,,,,,,44.8757764,48.1372549,65.46644845,65.52173913,66.50943396,67.39130435,66.69712197,71.46099291,78.01268499,72.46966504,76.88646118,73.57359293,67.03161718,66.13751413,40.36766085,47.56870183,55.94902026,57.53961434,61.83794167,58.04314511,53.87126074,49.32881139,47.35750997,46.10754614,50.24753846,57.04652713,61.83267125,59.49525531,,30.68006277,32.05510542,32.92687345,28.18629699,,,,33.3009686,37.42196466,35.88373159,35.61608301,34.75911449,35.20136234,35.25151016,39.98837261,42.82335386,38.81973265,38.59531784,39.39581791,36.09699445,34.64640844,
Indonesia,IDN,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,,,,,,,,,,,,,3.462732919,2.980392157,2.433169667,2.308695652,1.876684636,1.909741332,1.964367291,1.327659574,1.162790698,0.973624936,1.193913383,1.212043066,1.303140355,1.58745761,1.552241606,1.420443081,2.291597476,2.9732238,2.666178032,2.777319345,2.885181163,3.22987322,0.292250328,0.675272347,0.246984683,0.273869848,0.046193573,0.140374692,,2.209765059,2.482572708,3.141709692,3.85404145,,,,2.892319166,3.227021849,3.271269176,2.794070898,2.479841253,2.102014318,1.83380469,2.246683761,1.560475313,1.313641997,1.282865996,1.368146667,1.582893828,1.311229758,
Indonesia,IDN,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,,,,,,,,,,,,,13.55633803,14.14790997,9.415204678,8.361204013,9.251897362,8.548530721,7.248157248,4.879926108,4.526166902,4.520536392,4.364548495,4.015282584,3.482031404,3.41760036,6.402988061,4.987517926,5.560998367,5.948721793,6.640645871,5.455522022,5.960013393,6.100033795,6.714459136,4.45329844,3.702677747,2.983611875,1.605551057,2.327922136,,4.735009249,4.80090965,4.364237084,4.395728612,,,,3.455862372,2.920609367,2.767400288,2.891252057,2.898304774,2.935208993,2.768314205,2.475138384,2.46338978,2.568975183,2.558756814,2.386337647,2.483817342,2.490127089,
Indonesia,IDN,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,,,,,,,,1.45E+11,2.09E+11,2.31E+11,2.94E+11,4.16E+11,4.81E+11,6.00E+11,6.56E+11,8.99E+11,1.08E+12,1.33E+12,1.60E+12,1.75E+12,3.27E+12,4.97E+12,4.50E+12,5.90E+12,7.31E+12,9.38E+12,1.11E+13,1.31E+13,1.48E+13,2.36E+13,2.72E+13,2.73E+13,3.21E+13,3.93E+13,5.60E+13,,7.98E+13,9.51E+13,1.12E+14,1.35E+14,,,,2.66E+14,2.56E+14,3.05E+14,3.55E+14,4.33E+14,4.93E+14,5.28E+14,5.69E+14,5.57E+14,6.35E+14,6.98E+14,7.05E+14,6.27E+14,7.48E+14,
Indonesia,IDN,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,,,,,,,,6.35E+11,1.01E+12,1.82E+12,2.30E+12,2.97E+12,3.63E+12,4.38E+12,7.05E+12,1.04E+13,1.38E+13,1.28E+13,1.55E+13,1.87E+13,2.03E+13,2.13E+13,2.48E+13,2.41E+13,2.91E+13,3.96E+13,4.24E+13,5.06E+13,5.63E+13,6.94E+13,8.04E+13,9.03E+13,1.14E+14,1.57E+14,1.99E+14,,3.08E+14,3.18E+14,3.49E+14,4.22E+14,,,,9.79E+14,8.47E+14,9.92E+14,1.21E+15,1.33E+15,1.43E+15,1.54E+15,1.49E+15,1.55E+15,1.65E+15,1.93E+15,1.96E+15,1.63E+15,2.01E+15,
Indonesia,IDN,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,76000000000,87000000000,1.23E+11,2.07E+11,2.01E+11,2.65E+11,3.08E+11,5.54E+11,5.08E+11,1.91E+12,8.55E+11,1.64E+12,3.50E+12,2.59E+12,6.33E+12,5.95E+12,2.65E+12,2.42E+12,2.13E+12,3.32E+12,6.15E+12,8.97E+12,7.12E+12,7.58E+12,1.20E+13,1.01E+13,9.78E+12,1.53E+13,,1.11E+14,8.32E+13,8.90E+13,1.27E+14,,,,3.23E+14,2.29E+14,2.72E+14,3.37E+14,3.57E+14,3.61E+14,4.04E+14,2.67E+14,2.74E+14,3.24E+14,4.25E+14,4.16E+14,3.62E+14,4.67E+14,
Indonesia,IDN,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,,,,,,,,,,,,,2.42E+11,3.39E+11,4.40E+11,9.14E+11,1.38E+12,1.37E+12,2.05E+12,3.04E+12,4.67E+12,6.81E+12,5.48E+12,6.50E+12,5.85E+12,7.84E+12,9.82E+12,1.12E+13,1.27E+13,1.32E+13,1.38E+13,1.58E+13,2.18E+13,1.97E+13,2.37E+13,2.26E+13,2.28E+13,2.63E+13,4.57E+13,,,,3.69E+13,6.86E+13,6.03E+13,,,,7.27E+13,7.57E+13,8.00E+13,1.18E+14,1.44E+14,1.80E+14,1.55E+14,2.48E+14,1.54E+14,,,,,,
Indonesia,IDN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.95E+13,9.16E+13,1.11E+14,1.24E+14,1.40E+14,1.40E+14,1.27E+14,4.55E+14,5.28E+14,4.97E+14,,,5.87E+14,5.98E+14,,,,,1.69E+15,1.68E+15,1.80E+15,1.95E+15,2.16E+15,2.65E+15,2.90E+15,3.49E+15,3.89E+15,4.41E+15,4.92E+15,5.34E+15,6.63E+15,7.54E+15,
Indonesia,IDN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.58,,,36.06,,,48.86,,,,51.76,
Indonesia,IDN,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.62,,,36.32,,,49.5,,,,50.95,
Indonesia,IDN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97,,,22.13,,,36.6,,,,46.93,
Indonesia,IDN,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,,,,,,,,,,,,,,,,,,,,,-9.202740853,-8.590241916,-8.592112368,-7.35451358,-9.893653193,-9.722257413,-8.444803742,-5.471374469,-4.934456823,-5.207294687,-6.146867133,-5.931496213,-2.381827312,-4.265625313,-4.16069606,-4.400083518,-4.293160686,-5.474945029,-1.111688317,37.56652987,37.68544782,33.18345808,29.83549708,25.12516324,21.79251749,18.24632427,15.44273489,13.2268176,8.212181026,8.101752925,5.458526678,5.139965462,5.463181009,5.162514835,4.917331989,5.709341496,6.09073459,5.656732514,5.155042208,5.529465235,11.99592714,14.91834285,
Indonesia,IDN,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,,,,,21.50416667,21.66666667,22.0975,21.69916667,20.825,25.53333333,24.03333333,20.58666667,17.76,18.85166667,19.2175,21.8175,32.15416667,27.6625,18.455,18.5475,18.945,16.935,14.12416667,14.05083333,15.97916667,13.86166667,13.59833333,14.49833333,13.25166667,12.40333333,11.795,11.6575,12.605,12.6625,11.88833333,11.07333333,10.53666667,10.36583333,9.544166667,8.9225,8.52
Indonesia,IDN,Consumer price index (2010 = 100),FP.CPI.TOTL,0.000277684,0.000315704,0.000730532,0.001796458,0.003754502,0.01527193,0.188799863,0.388927719,0.890034023,1.027810134,1.155253088,1.204163604,1.282696134,1.680869145,2.361483157,2.814077867,3.372071622,3.744756006,4.04855243,4.705744462,5.554445718,6.235748948,6.824741873,7.630043705,8.427767432,8.825940351,9.339845464,10.20645761,11.0276046,11.73508494,12.6526737,13.84443641,14.88602496,16.32578542,17.71870229,19.38786131,20.93370995,22.23707238,35.23487344,42.45021132,44.01603795,49.07793288,54.91826459,58.62926593,62.18457972,68.68485723,77.68852994,82.66569441,91.11963768,95.11652363,100,105.3560478,109.8647599,116.9098522,124.38615,132.3009914,136.9656666,142.1824123,146.7298984,151.1766751,154.0807306,156.4845902,163.0717524
Indonesia,IDN,Broad money (current LCU),FM.LBL.BMNY.CN,,,,,,,,,,2.30E+11,3.21E+11,4.58E+11,6.61E+11,9.88E+11,1.46E+12,2.00E+12,2.62E+12,3.13E+12,3.81E+12,5.22E+12,7.77E+12,9.82E+12,1.12E+13,1.48E+13,1.82E+13,2.34E+13,2.80E+13,3.44E+13,4.27E+13,5.90E+13,8.54E+13,1.00E+14,1.20E+14,1.44E+14,1.73E+14,2.21E+14,2.81E+14,3.52E+14,5.72E+14,6.42E+14,7.49E+14,8.38E+14,8.78E+14,9.47E+14,1.03E+15,1.20E+15,1.38E+15,1.65E+15,1.90E+15,2.14E+15,2.47E+15,2.88E+15,3.31E+15,3.73E+15,4.17E+15,4.55E+15,5.00E+15,5.42E+15,5.76E+15,6.14E+15,6.91E+15,7.87E+15,8.53E+15
Indonesia,IDN,Net domestic credit (current LCU),FM.AST.DOMS.CN,,,,,,,,,,2.90E+11,3.78E+11,5.17E+11,6.42E+11,1.09E+12,1.39E+12,2.80E+12,3.28E+12,3.30E+12,4.52E+12,4.62E+12,4.01E+12,5.99E+12,8.87E+12,1.11E+13,1.21E+13,1.57E+13,2.16E+13,3.04E+13,4.29E+13,6.32E+13,9.84E+13,1.16E+14,1.32E+14,1.56E+14,1.92E+14,2.36E+14,2.88E+14,3.74E+14,5.73E+14,6.83E+14,8.43E+14,8.97E+14,9.55E+14,9.91E+14,1.14E+15,1.28E+15,1.39E+15,1.60E+15,1.82E+15,2.00E+15,2.28E+15,2.78E+15,3.39E+15,4.02E+15,4.48E+15,4.89E+15,5.34E+15,5.72E+15,6.35E+15,6.75E+15,7.62E+15,8.57E+15,9.29E+15
Indonesia,IDN,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,2.918039876,2.048188028,2.235383788,2.844245454,3.244740075,3.13650411,4.018485598,3.29528818,2.99327043,3.137466453,3.279920523,3.33166242,3.383790683,3.230737116,2.902138291,3.494959046,2.954807943,5.23322603,6.092294501,5.264836072,5.669053783,6.295267966,6.774904411,5.420563211,4.104784855,4.915475347,5.677125297,4.000962645,6.546845757,6.86991433,6.059690449,5.589379427,4.950318468,5.744323399,6.446161058,7.225888056,7.08716242,5.595607588,6.317774344,8.406974846,6.785175854,5.204861924
Indonesia,IDN,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,9.528118172,11.33757195,14.20229874,14.98149193,17.03111144,19.30463003,22.49831539,23.75111063,28.68587127,36.3975292,50.95369463,51.5043293,49.45312244,48.90383103,51.88403423,53.47842894,55.42860254,60.81624252,53.2101635,20.48099736,19.44931272,18.15569974,19.34192902,21.18937807,24.72207341,25.53935784,23.86802023,25.16344943,26.29642954,24.89477314,24.35649893,26.87854153,29.88802643,32.37033501,32.93139765,33.09172889,33.12695828,32.41745701,32.73983289,32.47411868,33.16041502,32.02195231,
Indonesia,IDN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.776560606,7.637778952,7.834324584,7.579854892,7.86664839,8.186520957,8.628148314,9.004231804,9.597599062,9.961614035,10.77460968,12.42543807,14.61829829,12.82311218,13.40391639,12.56342164,13.1696921,
Indonesia,IDN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.882554139,3.05732315,3.05732315,3.057332,3.0576,3.057600498,3.0576005
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.681889335,3.874804082,4.067718829,4.260633576,4.453528508,4.64646307,4.839348095,5.032257889,5.225167682,5.418077476,5.611036806,5.949636524,6.288236241,6.626835959,6.965435676,7.304035394,7.642635112,7.981234829,8.319834547,8.658434265,8.997033982,9.3356337,9.674233418,10.01283314,10.35143285,10.69003257,11.02863229,11.02863229,11.02863229,11.02863229,11.02863229,,
Indonesia,IDN,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.360885063,7.118034032,7.803383755,8.426684831,8.995998763,9.518048531,9.998485326,10.44209395,10.85295272,11.23455921,11.58993009,10.77405562,10.08242277,9.488660136,8.973366563,8.521951007,8.743800688,8.950458072,9.14343205,9.324038101,9.493428318,9.65261601,9.80249599,9.943861404,10.07741777,10.38667156,10.69014306,10.69014306,10.69014306,10.69014306,10.69014306,,
Indonesia,IDN,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,681061,828628,857937,850976,910852,980902,1137261,1086299,1075825,1129110,1148494,1159181,1177852,1164611,1225698,1226933,1329767,1414037,1478892,1567885,1652660,1677030,1753048,1944527,1982327,2093069,2196212,2286077,2447412,2559240,2643521,2806423,2981883,3209582,3440912,3645428,3767439,3918222,4013311,4010871.5,4158534.6,4335940,4404801,4698733,4739638,4703117,4798414,5042176,5002765,5115756,5390461,5759674,5864409.35,6142410.11,6528638.33,6735639.15,6581114.83,6946132.04,7155854.27,7192713.78,6941042.32,7206879.2,
Indonesia,IDN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.96939172,8.158218239,8.25391573,8.301765542,8.349972036,8.424726784,8.513870145,8.586295585,8.652949879,8.716873585,8.784665523,8.858288796,8.990618386,9.145041413,9.309091214,9.482493817,9.665612494,9.857566512,10.05936568,10.27059365,10.49314733,10.61954974,10.69942832,10.78598721,10.88243977,10.99141251,11.11647421,11.25325982,11.39947138,11.55418186,11.72071408,11.7577841,11.73522321,11.72318768,11.72083617,11.72787423,11.74501999,11.77208602,11.81332736,11.87248856,11.94943696,11.99261468,12.04309744,12.10061698,12.16843585,12.24021126,12.31073846,12.38297789,12.46013732,12.5440211,12.63101606,12.70301355,12.7776799,12.85967622,12.951476,13.05237326,13.16303,13.28379111,13.41330417,13.55158913,13.7086255,13.89114438,14.08615078
Indonesia,IDN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.12568,,33.47149,,31.81729,,30.1631,,28.5089,,26.85471,,25.20051,,23.54632,,21.89212,,20.23793,,19.41083,,
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,,50.13161953,51.52739833,52.97202261,54.46936138,55.83988916,57.1664937,58.6567171,60.24537997,61.90721087,63.60692328,65.32849131,67.07118411,68.84031972,70.62669176,72.43066235,74.25659787,76.10058678,77.97157383,79.87165111,81.79484977,83.73197668,85.687364,87.65358832,89.60844019,91.51823777,93.36391804,95.17787886,96.98474086,98.78126377,100.5535938,102.3207649,104.0856362,105.8403965,107.6019878,109.3748307,111.1598177,112.956169,114.7377612,116.4718504,114.0187774,115.637944,117.2372114,118.8164386,120.3389127,121.8656876,123.4594308,125.0897003,126.7292331,128.3509243,129.9673521,131.6096918,133.2730561,134.8992569,136.4725262,137.9969896,139.4660624,140.8767911,142.2445488,143.5846338,144.7963882,,
Indonesia,IDN,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,,,,,,,,,,,,32.14285714,30.80451658,28.81619938,30.15602837,30.79566482,31.73498324,28.73166523,28.04645849,26.68463612,26.40923213,26.87465791,27.4937244,26.67638484,26.7293135,25.17582549,23.94004283,25.52969419,25.32976486,26.37744829,24.04212413,24.76848652,24.84105656,24.41937624,25.37497202,24.12441832,25.4404773,25.66229369,24.36002963,22.39710366,24.54566818,24.32570346,24.275867,22.4374757,22.41635805,22.17443175,19.74179508,19.95817319,22.17969955,24.34446667,26.89051095,28.57402834,31.23212096,32.57181463,30.80658832,,,,,,,,
Indonesia,IDN,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,,,,,,,,,,,,23.33333333,24.34721242,23.92523364,25.24822695,27.01559609,28.5640629,26.59620362,25.57121097,25.45485175,24.13078858,23.93267652,22.8563879,22.14418235,21.09109893,18.65538205,16.97002141,16.44922242,15.69489581,17.44462749,14.57166331,13.98756047,14.02634856,13.03010195,12.45802552,11.74136664,11.85326746,10.94371562,10.95563421,11.92835366,13.18737271,12.18836565,11.47183828,10.46715045,10.41369924,9.842396082,8.287260322,8.031878815,7.357057177,6.063512069,5.446582614,5.196932276,5.292194524,5.479931939,5.110759856,,,,,,,,
Indonesia,IDN,"Bird species, threatened",EN.BIR.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,
Indonesia,IDN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4286153,,,,,11.2743023,,,,,10.8934364,,,,,12.79984627,,,,,12.19749468,11.58223083,11.45927698,9.540130869,8.023457069,6.729362161,6.383721685,6.538865268,,,,,
Indonesia,IDN,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.89672628,59.94678932,7.986842227,58.63286175,-0.460583714,-0.892804844,267.8596422,43.45795401,-2.438874005,-5.591128677,-3.932534043,50.28377999,2.526119783,19.61766003,61.81748677,141.8563928,-2.136134241,-3.1319076,33.32048796,-9.191327215,-8.283240487,-7.375153759,,,,,,,,,,
Indonesia,IDN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,72.69447829,77.55377024,50.71907291,69.24889867,76.62256776,76.86556479,65.36997431,50.39273919,67.45181699,57.52071257,57.7145689,62.42400037,28.70056925,48.95908227,62.40227738,61.21390352,49.79734569,37.61063309,64.67267726,64.88869907,91.72982988,91.67927383,91.87388266,91.67356398,91.822883,91.8027687,91.74311927,91.08895467,90.91741719,90.38101187,89.57317073,89.37623312,89.47445469,89.30854155,89.35479317,89.27528168,89.30749424,89.30700941,89.41493457,,,,,,,,,,,,,,
Indonesia,IDN,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,,,,,,,,,,,17.62261485,18.70799982,12.09820652,17.67479816,19.92299515,19.75512349,17.34403946,15.29866227,23.16311698,19.7370507,17.46656423,18.72011967,6.310290407,12.65902214,19.24644614,18.63793011,13.91957738,9.625896804,20.89899988,19.84634402,21.34646962,21.39425466,21.02727185,21.12501194,21.14767508,19.61132947,18.29279686,17.13909031,15.77072134,14.50219161,13.60582307,13.75639386,13.7945643,13.95754385,13.93012803,14.07760191,14.15570922,14.15909837,14.18949092,,,,,,,,,,,,,,
Indonesia,IDN,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,0,,,0,,0,,,,,,,,,,,,
Indonesia,IDN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,131151.1626,95406.80021,423065.9229,174947.0244,110674.9762,110023.8299,223379.8901,471870.4795,207832.5305,350058.1392,366356.1418,303698.1989,1719150.008,678262.6689,374035.2998,394095.1984,669232.4375,1161571.031,445094.0109,503150.0418,-11162.28906,-10219.00977,-9060.507813,-11893.24219,-13240.06641,-11908.44922,-13766.46484,-14903.45898,-13799.98242,-12701,-13692.33984,-12961.52344,-15913.25,-16176.77344,-13793.55469,-15021.71875,-18154.21484,-17181.46875,-17313.55469,-14882.62695,-4542.087891,51457.34766,46336.25391,5160.708984,4190.664063,-4637.785156,-32215.64844,,,,,,
