Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Indonesia,IDN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,35.24431616,34.36763984,37.38676683,36.16575678,35.78098969,39.58428692,39.59957778,37.53173395,34.67812586,36.9796727
Indonesia,IDN,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,0.130361852,0.134913315,0.117034392,0.114693707,0.124752476,0.272482611,0.095365283,1.127160923,1.9465193,2.236152138
Indonesia,IDN,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,2.184402044,2.30970089,2.320666192,2.519733224,2.471521144,2.837376015,3.109857192,2.38465076,2.020910878,2.490130364
Indonesia,IDN,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,62.08273096,60.63580272,59.35600263,57.57951333,57.44029053,54.92272852,52.30656227,51.71040673,50.79212644,49.68191188
Indonesia,IDN,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,63.35081515,59.72948069,62.39972299,60.06129429,59.00952388,65.43432081,66.96394157,64.87834817,65.01615909,68.02556561
Indonesia,IDN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,8.456315718,9.430342887,8.254408483,8.781636047,9.557596667,9.967437841,11.60884644,10.99181371,10.20872835,10.61599843
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.86164341,42.65914651,41.58791957,40.45712164,39.79188691,34.04304562,30.06221749,32.0726653,35.38732365,30.288539
Indonesia,IDN,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,6.958E9,7.997E9,8.324E9,9.119E9,1.0261E10,1.0761E10,1.1206E10,1.3139E10,1.6426E10,1.6911E10
Indonesia,IDN,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,7.618E9,9.038E9,9.463E9,1.0302E10,1.1567E10,1.2054E10,1.2566E10,1.4691E10,1.7915E10,1.8405E10
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.914,50.595,51.276,51.955,52.635,53.313,53.989,54.659,55.325,55.985
Indonesia,IDN,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.293803012,-0.113251253,-0.132049402,-0.190547112,-0.265945005,-0.33092545,-0.399583612,-0.460440473,-0.513557189,-0.550668038
Indonesia,IDN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.35840924,50.36482663,50.37092699,50.3728957,50.37316879,50.37490239,50.37606161,50.37655097,50.3756582,50.37354116
Indonesia,IDN,"Population, total",SP.POP.TOTL,2.44016173E8,2.47099697E8,2.50222695E8,2.53275918E8,2.56229761E8,2.5909197E8,2.61850182E8,2.64498852E8,2.67066843E8,2.69582878E8
Indonesia,IDN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,42.102856,41.71430652,41.33264583,40.93328521,40.54088652,40.14980509,39.74363986,39.3311949,38.91489592,38.49501127
Indonesia,IDN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.5878494,0.605519022,0.622661988,0.639547391,0.656768498,0.674870165,0.693550776,0.712272999,0.730575855,0.748102471
Indonesia,IDN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.544379773,1.549733087,1.549667874,1.546067705,1.541222832,1.537239956,1.536872825,1.539078284,1.544317505,1.557688342
Indonesia,IDN,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,5.13829642,5.170376076,5.198498858,5.224802769,5.259189395,5.306960891,5.370984221,5.454968843,5.560574633,5.687020695
Indonesia,IDN,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.090014919,2.082039956,2.076500372,2.074336828,2.083092599,2.105993942,2.144168453,2.202553726,2.281712318,2.375179312
Indonesia,IDN,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.551500981,3.685027595,3.818736463,3.952224168,4.085850762,4.221172488,4.355996772,4.486090735,4.610080314,4.727042818
Indonesia,IDN,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,5.960807482,6.0597659,6.148921611,6.227161919,6.298272516,6.362536064,6.415115825,6.460093605,6.507730828,6.551679363
Indonesia,IDN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.661168168,7.676569783,7.690274233,7.706724769,7.732878102,7.76295319,7.789436674,7.817124327,7.83548546,7.831975716
Indonesia,IDN,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.891865776,8.754947536,8.592450203,8.434154177,8.28654912,8.158479602,8.076823188,8.015834378,7.947705414,7.891102315
Indonesia,IDN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.19969243,66.34091907,66.48457887,66.64054752,66.79187753,66.93871189,67.08365282,67.21749143,67.33735376,67.44371577
Indonesia,IDN,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.94526018,66.05255384,66.16631304,66.29682549,66.42800193,66.56042734,66.69357888,66.81521793,66.92229099,67.01559926
Indonesia,IDN,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.264280799,9.148993533,9.014989992,8.885268467,8.785244604,8.718912854,8.684873119,8.69065205,8.722242514,8.749807675
Indonesia,IDN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.87196097,27.67365413,27.47983571,27.27816547,27.07801939,26.87576216,26.66148538,26.43744248,26.20426102,25.96246598
Indonesia,IDN,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,27.32493481,27.13498712,26.94850223,26.7525321,26.55788364,26.36220707,26.1542853,25.93611032,25.70792026,25.47013391
Indonesia,IDN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.93,67.079,67.177,67.228,67.624,67.791,67.87,68.001,68.311,68.481
Indonesia,IDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27.9,26.9,25.9,25.0,24.1,23.2,22.4,21.6,20.8,20.1
Indonesia,IDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.406,7.456,7.494,7.457,7.43,7.46,7.529,7.579,7.496,7.539
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,45.847,45.537,44.762,43.219,40.797,38.928,36.615,36.012,35.293,34.867
Indonesia,IDN,Refugee population by country or territory of origin,SM.POP.REFG.OR,16882.0,16069.0,15514.0,14775.0,14393.0,13947.0,13056.0,12485.0,12148.0,12039.0
Indonesia,IDN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.128,4.895,4.275,4.382,4.153,4.563,4.568,3.971,4.523,3.748
Indonesia,IDN,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,26.65,25.9,22.95,22.89,22.35,22.92,22.48,21.45,21.74,20.55
Indonesia,IDN,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Indonesia,IDN,Government Effectiveness: Standard Error,GE.STD.ERR,0.208414212,0.205612734,0.202669933,0.199951023,0.208084658,0.208958626,0.200903714,0.201371759,0.209266901,0.215857267
Indonesia,IDN,Government Effectiveness: Number of Sources,GE.NO.SRC,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
Indonesia,IDN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,14.01209717,15.0246574,15.61346492,15.37501988,15.9053659,14.50131829,14.87298421,14.2990291,14.81909636,14.49468875
Indonesia,IDN,Interest payments (% of expense),GC.XPN.INTP.ZS,9.189038572,7.925647367,7.472141896,7.701264546,7.919117521,9.326257068,9.906627922,11.14053121,11.73045987,11.98910405
Indonesia,IDN,Goods and services expense (current LCU),GC.XPN.GSRV.CN,9.76E13,1.24E14,1.4E14,1.55E14,1.67E14,2.01E14,2.36E14,2.85E14,2.85E14,2.51E14
Indonesia,IDN,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,35.88373159,35.61608301,34.75911449,35.20136234,35.25151016,39.98837261,42.82335386,38.81973265,38.59531784,39.39581791
Indonesia,IDN,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,3.271269176,2.794070898,2.479841253,2.102014318,1.83380469,2.246683761,1.560475313,1.313641997,1.282865996,1.368146667
Indonesia,IDN,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,2.767400288,2.891252057,2.898304774,2.935208993,2.768314205,2.475138384,2.46338978,2.568975183,2.558756814,2.386337647
Indonesia,IDN,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,3.05E14,3.55E14,4.33E14,4.93E14,5.28E14,5.69E14,5.57E14,6.35E14,6.98E14,7.05E14
Indonesia,IDN,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,9.92E14,1.21E15,1.33E15,1.43E15,1.54E15,1.49E15,1.55E15,1.65E15,1.93E15,1.96E15
Indonesia,IDN,Grants and other revenue (current LCU),GC.REV.GOTR.CN,2.72E14,3.37E14,3.57E14,3.61E14,4.04E14,2.67E14,2.74E14,3.24E14,4.25E14,4.16E14
Indonesia,IDN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,1.8E15,1.95E15,2.16E15,2.65E15,2.9E15,3.49E15,3.89E15,4.41E15,4.92E15,5.34E15
Indonesia,IDN,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,5.458526678,5.139965462,5.463181009,5.162514835,4.917331989,5.709341496,6.09073459,5.656732514,5.155042208,5.529465235
Indonesia,IDN,Lending interest rate (%),FR.INR.LEND,13.25166667,12.40333333,11.795,11.6575,12.605,12.6625,11.88833333,11.07333333,10.53666667,10.36583333
Indonesia,IDN,Consumer price index (2010 = 100),FP.CPI.TOTL,100.0,105.3560478,109.8647599,116.9098522,124.38615,132.3009914,136.9656666,142.1824123,146.7298984,151.1766751
Indonesia,IDN,Broad money (current LCU),FM.LBL.BMNY.CN,2.47E15,2.88E15,3.31E15,3.73E15,4.17E15,4.55E15,5.0E15,5.42E15,5.76E15,6.14E15
Indonesia,IDN,Net domestic credit (current LCU),FM.AST.DOMS.CN,2.28E15,2.78E15,3.39E15,4.02E15,4.48E15,4.89E15,5.34E15,5.72E15,6.35E15,6.75E15
Indonesia,IDN,Total reserves in months of imports,FI.RES.TOTL.MO,6.86991433,6.059690449,5.589379427,4.950318468,5.744323399,6.446161058,7.225888056,7.08716242,5.595607588,6.317774344
Indonesia,IDN,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,24.35649893,26.87854153,29.88802643,32.37033501,32.93139765,33.09172889,33.12695828,32.41745701,32.73983289,32.47411868
Indonesia,IDN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,8.186520957,8.628148314,9.004231804,9.597599062,9.961614035,10.77460968,12.42543807,14.61829829,12.82311218,13.40391639
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,8.997033982,9.3356337,9.674233418,10.01283314,10.35143285,10.69003257,11.02863229,11.02863229,11.02863229,11.02863229
Indonesia,IDN,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,9.493428318,9.65261601,9.80249599,9.943861404,10.07741777,10.38667156,10.69014306,10.69014306,10.69014306,10.69014306
Indonesia,IDN,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,5390461.0,5759674.0,5864409.35,6142410.11,6528638.33,6735639.15,6581114.83,6946132.04,7155854.27,7192713.78
Indonesia,IDN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.63101606,12.70301355,12.7776799,12.85967622,12.951476,13.05237326,13.16303,13.28379111,13.41330417,13.55158913
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,129.9673521,131.6096918,133.2730561,134.8992569,136.4725262,137.9969896,139.4660624,140.8767911,142.2445488,143.5846338
Indonesia,IDN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.201980938,0.213192151,0.199510679,0.176700075,0.184540606,0.184517427,0.175783668,0.178749538,0.185135246,0.186050602
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,415516.5,475314.4,481506.1,447942.0,483911.9,488548.0,482508.0,517323.6,576991.5,619840.7
Indonesia,IDN,Voice and Accountability: Percentile Rank,VA.PER.RNK,48.3412323,48.82629013,52.58216095,50.23474121,51.72413635,53.69458008,51.72413635,51.23152542,51.6908226,51.6908226
Indonesia,IDN,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,16.53966546,16.21415044,16.56839155,16.16650846,16.54027382,16.00907782,15.77345273,14.07697371,11.78213849,12.79152385
Indonesia,IDN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,37.74132452,44.04575053,46.26987857,41.7532398,37.60495516,32.7476376,32.90513366,29.7227579,31.65222119,30.47064471
Indonesia,IDN,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,0.100484346,0.108905793,0.072888628,0.055570662,0.043022044,0.038233465,0.013701979,1.242158882,0.02803798,0.011779734
Indonesia,IDN,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1.904523692,1.638998069,1.623345888,1.751491516,1.874345557,1.919036602,2.080199568,1.89238831,1.655578633,1.769915468
Indonesia,IDN,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,63.43750723,62.35381466,60.55430739,58.39423271,59.91604959,58.28810963,57.80968098,51.36417729,52.38175982,50.14133315
Indonesia,IDN,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,37.02981263,33.62340297,35.6280287,37.18045711,40.30725768,44.07531825,46.86034095,41.87751923,43.11955364,46.29144358
Indonesia,IDN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,16.24392642,16.15026098,17.72950025,17.49567868,20.10336398,21.45178045,22.2766602,23.18610091,20.44881686,20.30346231
Indonesia,IDN,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,29.05282832,28.92003357,30.70273261,30.29078278,29.94067486,28.62669461,29.64935654,28.08890343,28.71329378,30.71137083
Indonesia,IDN,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,2.5971133372E10,3.1156706521E10,3.3638599523E10,3.4424688036E10,3.3076411159E10,3.0754788022E10,3.0359331016E10,3.2591673212E10,3.7643260814E10,3.9202593616E10
Indonesia,IDN,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1.36E11,1.77E11,1.92E11,1.87E11,1.78E11,1.43E11,1.36E11,1.57E11,1.92E11,1.74E11
Indonesia,IDN,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,0.957426858,1.102784181,1.240677429,0.77552979,0.487550891,0.629159546,0.838544687,0.844938184,0.736125655,0.410075514
Indonesia,IDN,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,9.416174429,10.75074342,10.95243637,11.45302559,11.19668436,9.704359833,10.02790339,9.975857923,10.74118384,9.460889964
Indonesia,IDN,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.523477817,3.551961714,3.220567512,3.231150213,3.275906435,3.407908725,3.270626564,3.708116877,3.63676155,3.558940262
Indonesia,IDN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,20.29381873,23.03095098,22.31102976,24.40887722,24.67874666,17.55403466,14.19666973,16.24174346,16.73750572,13.71569126
Indonesia,IDN,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,178.1412497,201.2540208,219.2157172,217.3212669,209.7169893,203.3285323,201.8232569,217.2275741,242.9502051,228.7305305
Indonesia,IDN,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,6.395E9,6.255E9,6.771E9,7.675E9,7.682E9,7.292E9,7.566E9,8.289E9,1.0314E10,1.1308E10
Indonesia,IDN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,4.571632308,4.243255124,4.484693572,5.024553806,5.81771625,7.034914615,7.488974802,7.564485471,8.453189767,9.198053424
Indonesia,IDN,Rural population (% of total population),SP.RUR.TOTL.ZS,50.086,49.405,48.724,48.045,47.365,46.687,46.011,45.341,44.675,44.015
Indonesia,IDN,"Population, female",SP.POP.TOTL.FE.IN,1.2113351E8,1.22648363E8,1.24183204E8,1.25693504E8,1.27158711E8,1.28574643E8,1.29940374E8,1.31253454E8,1.32530163E8,1.33784436E8
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.251517291,1.255738089,1.255941458,1.21281781,1.159506642,1.110854932,1.058942059,1.006439524,0.966206436,0.937689274
Indonesia,IDN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,1.06,1.06,1.06,1.059,1.059,1.059,1.059,1.06,1.06
Indonesia,IDN,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.273981499,1.305287295,1.335143922,1.363646844,1.39008998,1.413296172,1.43285143,1.449070443,1.462960932,1.475007153
Indonesia,IDN,"Population ages 65 and above, total",SP.POP.65UP.TO,1.4466125E7,1.4789972E7,1.5102405E7,1.5402436E7,1.5707148E7,1.6026201E7,1.6378367E7,1.6782627E7,1.7248206E7,1.7775805E7
Indonesia,IDN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,8152049.0,8355369.0,8550243.0,8736506.0,8919058.0,9099698.0,9293512.0,9514132.0,9767193.0,1.005292E7
Indonesia,IDN,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.96334558,2.963254389,2.992472718,3.056110998,3.149552609,3.266727341,3.395519715,3.526656539,3.658658835,3.790784752
Indonesia,IDN,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,4.85640887,4.995461293,5.126253225,5.249929622,5.366754229,5.475748455,5.579189366,5.676789678,5.76477864,5.844133842
Indonesia,IDN,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.927563673,6.965811276,6.992083245,7.020026667,7.044374648,7.064460241,7.087100223,7.108995803,7.130943494,7.158739302
Indonesia,IDN,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,8.220948143,8.211937162,8.200389563,8.179204313,8.137331622,8.05916921,7.939592001,7.802088423,7.668989691,7.545381437
Indonesia,IDN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.441524185,8.33370275,8.245422223,8.153050217,8.077091156,8.031357738,8.003727186,7.993353104,7.988406035,7.956461767
Indonesia,IDN,"Population ages 15-64, male",SP.POP.1564.MA.IN,8.1656148E7,8.2915834E7,8.4192058E7,8.5453655E7,8.6671677E7,8.7852995E7,8.8996782E7,9.0092212E7,9.1143524E7,9.2160269E7
Indonesia,IDN,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.59076241,8.542587723,8.509833584,8.483337373,8.430324919,8.356545887,8.270412583,8.16951685,8.071067596,7.998036109
Indonesia,IDN,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,8.929417256,8.878734484,8.865252422,8.878363356,8.889285218,8.884055423,8.875471641,8.857147519,8.801803137,8.719659662
Indonesia,IDN,"Population ages 0-14, male",SP.POP.0014.MA.IN,3.491244E7,3.5100898E7,3.5295272E7,3.5462829E7,3.5611282E7,3.5737828E7,3.5828172E7,3.5884692E7,3.5912144E7,3.5915288E7
Indonesia,IDN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.48530844,9.455404227,9.411103212,9.327715536,9.218550902,9.090752479,8.9225263,8.714713171,8.508714007,8.323903612
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.452,2.499,2.49,2.427,2.389,2.345,2.309,2.262,2.234,2.215
Indonesia,IDN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,30.6,29.6,28.5,27.6,26.6,25.6,24.7,23.8,23.0,22.2
Indonesia,IDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,162.016,162.174,160.869,152.461,152.838,152.107,151.951,151.493,143.61,142.276
Indonesia,IDN,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1
Indonesia,IDN,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Indonesia,IDN,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,7.2,7.7,8.2,8.6,9.1,9.5,10.0,10.3,10.7,10.9
Indonesia,IDN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.520272016,0.641799507,0.49250425,0.46190955,0.462483738,0.463042142,0.462390586,0.462625801,0.432861609,0.324109012
Indonesia,IDN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,81.0,81.0,87.0,92.0,88.0,84.0,84.0,85.0,85.0,85.0
Indonesia,IDN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.6,0.58,0.56,0.53,0.49,0.45,0.41,0.38,0.35,0.33
Indonesia,IDN,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,3300.0,3600.0,3700.0,3800.0,3900.0,3900.0,3800.0,3700.0,3500.0,3400.0
Indonesia,IDN,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
Indonesia,IDN,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,23.2,22.9,22.8,22.5,22.3,22.1,21.9,21.6,21.3,21.1
Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4
Indonesia,IDN,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2.6,2.6,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1
Indonesia,IDN,Number of under-five deaths,SH.DTH.MORT,165425.0,160640.0,155871.0,148459.0,140613.0,133506.0,126587.0,119844.0,113871.0,108758.0
Indonesia,IDN,Number of deaths ages 20-24 years,SH.DTH.2024,23484.0,23388.0,23240.0,23125.0,22943.0,22836.0,22830.0,22833.0,22796.0,22743.0
Indonesia,IDN,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,27.0,26.9,27.0,27.2,27.6,28.2,28.9,29.6,30.4,31.2
Indonesia,IDN,"Secondary education, duration (years)",SE.SEC.DURS,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Indonesia,IDN,"Primary education, teachers",SE.PRM.TCHR,1595955.0,1615479.0,1655764.0,1870834.0,1801909.0,1695349.0,2106887.0,1827213.0,1727377.0,1771614.0
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.1503372,109.1798325,109.2734222,106.8415909,106.0734024,105.9602432,105.6098785,105.9114304,106.41082,90.98205566
Indonesia,IDN,"Primary education, duration (years)",SE.PRM.DURS,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Indonesia,IDN,"Compulsory education, duration (years)",SE.COM.DURS,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
Indonesia,IDN,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1.4322535403E10,2.2098243949E10,-3.617699099E9,-7.210947472E9,-6.665132936E9,3.294646505E9,7.051011916E9,1.0147166698E10,-1.1139964477E10,-4.976882662E9
Indonesia,IDN,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1.48E11,1.7E11,1.83E11,1.87E11,1.91E11,1.79E11,1.75E11,1.89E11,2.12E11,1.96E11
Indonesia,IDN,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2.26E15,2.43E15,2.7E15,2.78E15,2.94E15,3.02E15,3.17E15,3.36E15,3.64E15,3.73E15
Indonesia,IDN,Gross capital formation (current US$),NE.GDI.TOTL.CD,2.48E11,2.95E11,3.22E11,3.09E11,3.08E11,2.93E11,3.16E11,3.42E11,3.6E11,3.78E11
Indonesia,IDN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.99940883,31.30745404,32.71962807,31.96577957,32.51674144,32.81192658,32.5777315,32.16063886,32.28849709,32.34688455
Indonesia,IDN,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,2.13E15,2.45E15,2.82E15,3.05E15,3.44E15,3.78E15,4.04E15,4.37E15,4.79E15,5.12E15
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.29903094,26.32735309,24.59437879,23.92357638,23.6659846,21.16017926,19.08899385,20.17730444,21.0027465,18.5915278
Indonesia,IDN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1.67E15,2.06E15,2.12E15,2.28E15,2.5E15,2.44E15,2.37E15,2.74E15,3.12E15,2.94E15
Indonesia,IDN,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,6.69E11,7.09E11,7.6E11,7.96E11,8.36E11,8.72E11,9.11E11,9.57E11,1.02E12,1.06E12
Indonesia,IDN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,65.22309079,64.48203372,65.63803486,66.34718232,66.5641423,67.19943167,67.3546109,66.39614413,66.00112744,66.73893587
Indonesia,IDN,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,4.48E15,5.05E15,5.66E15,6.33E15,7.04E15,7.75E15,8.35E15,9.02E15,9.79E15,1.06E16
Indonesia,IDN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,1.01E12,1.12E12,1.27E12,1.3E12,1.37E12,1.4E12,1.47E12,1.53E12,1.65E12,1.77E12
Indonesia,IDN,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,4.739741989,5.060019214,5.516106775,5.477905276,5.283725373,4.841494524,5.044535238,4.981635727,5.136891243,5.160699211
Indonesia,IDN,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,4.24E11,4.95E11,5.18E11,5.19E11,5.09E11,4.95E11,5.39E11,5.82E11,5.94E11,6.48E11
Indonesia,IDN,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,6.6910918449E10,7.0603348831E10,7.3799352235E10,7.8777593135E10,7.9694489451E10,8.392824133E10,8.3809886537E10,8.5590618904E10,8.9716707521E10,9.2648510237E10
Indonesia,IDN,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.657325749,3.690922895,3.777643146,4.815055577,4.18061339,5.04782341,4.708932675,5.223835618,4.322842782,4.447142324
Indonesia,IDN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.496656881,0.565728466,0.552959819,0.550164732,0.543469463,0.535508362,0.530470621,0.520961185,0.506647952,0.496321888
Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,10.92,12.28,14.52,14.94,17.14,22.0627426,25.4473537,32.33580625,39.90463864,47.69064898
Indonesia,IDN,Fixed broadband subscriptions,IT.NET.BBND,2280316.0,2736379.0,2983000.0,3251800.0,3400000.0,3983000.0,5227393.0,6215923.0,8874116.0,1.0284364E7
